Unnamed: 0,fx_kes_usd_forecast,fuel_price_usd_forecast,inflation_rate_forecast,interest_rate_forecast,fx_pct_change_forecast,fuel_pct_change_forecast,inflation_pct_change_forecast,interest_pct_change_forecast,fx_roll_7_forecast,fuel_roll_7_forecast,inflation_roll_7_forecast,interest_roll_7_forecast,fx_roll_30_forecast,fuel_roll_30_forecast,inflation_roll_30_forecast,interest_roll_30_forecast,fx_kes_usd_zscore_forecast,fuel_price_usd_zscore_forecast,inflation_rate_zscore_forecast,interest_rate_zscore_forecast,Date
2025-12-31,127.95131510276116,60.84999847412109,4.48978854243448,12.63693557532315,0.0406865822994392,0.0161933028539928,0.0341694679815701,0.0606836903686723,128.13844696737803,60.84999847412109,4.48978854243448,12.63693557532315,128.24163983174654,61.47901606768648,4.48978854243448,12.63693557532315,1.5856867587888337,-0.7389512148168819,-0.8808976026482953,1.3366798962275377,
2026-01-01,127.94839557527872,60.84999847412109,4.48978854243448,12.63693557532315,0.004580069565164,0.0161951583622264,0.0341716277447149,0.0606833093488831,128.14319335348128,60.84999847412109,4.48978854243448,12.63693557532315,128.2364718881943,61.40534748552366,4.48978854243448,12.63693557532315,1.5855472797978023,-0.7389512148168819,-0.8808976026482953,1.3366798962275377,
2026-01-02,127.94856168415748,60.84999847412109,4.48978854243448,12.63693557532315,0.0209249500974308,0.0161951585748397,0.0341716278812279,0.0606833093512755,128.14712845491633,60.84999847412109,4.48978854243448,12.63693557532315,128.23142230920874,61.33392291226816,4.48978854243448,12.63693557532315,1.5855552156632482,-0.7389512148168819,-0.8808976026482953,1.3366798962275377,
2026-01-05,127.94855223325838,60.84999847412109,4.48978854243448,12.63693557532315,0.0135258661266194,0.0161951585748641,0.0341716278812365,0.0606833093512754,128.15039094198906,60.84999847412109,4.48978854243448,12.63693557532315,128.22648838381392,61.26467399346238,4.48978854243448,12.63693557532315,1.585554764140335,-0.7389512148168819,-0.8808976026482953,1.3366798962275377,
2026-01-06,127.94855277097491,60.84999847412109,4.48978854243448,12.63693557532315,0.0168753212357615,0.0161951585748641,0.0341716278812365,0.0606833093512754,128.15309578253138,60.84999847412109,4.48978854243448,12.63693557532315,128.22166746312502,61.19753445678478,4.48978854243448,12.63693557532315,1.5855547898304052,-0.7389512148168819,-0.8808976026482953,1.3366798962275377,
,127.95131510276116,60.84999847412109,4.48978854243448,12.63693557532315,0.0407274536309791,0.0193971117888842,0.0342266592600294,0.0615550956015243,128.1384476086221,60.84999847412109,4.48978854243448,12.63693557532315,128.2416399625846,61.47901643289737,4.48978854243448,12.63693557532315,1.5856867587888337,-0.7389512148168819,-0.8808976026482953,1.3366798962275377,2026-03-05 19:46:40
,127.95131510276116,60.84999847412109,4.48978854243448,12.63693557532315,0.04072745363097911,0.019397111788884248,0.03422665926002948,0.06155509560152439,128.1384476086221,60.84999847412109,4.48978854243448,12.63693557532315,128.2416399625846,61.47901643289737,4.48978854243448,12.63693557532315,1.5856867587888335,-0.7389512148168819,-0.8808976026482953,1.3366798962275377,2026-03-05 19:50:08
