Date,fx_kes_usd,fuel_price_usd,inflation_rate,interest_rate
2023-06-12,138.39999389648438,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-13,138.5,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-14,138.5,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-15,139.60000610351562,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-16,138.89999389648438,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-19,137.5678253173828,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-20,139.14999389648438,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-21,140.10000610351562,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-22,139.3000030517578,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-23,139.4499969482422,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-26,139.4499969482422,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-27,139.4499969482422,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-28,139.4499969482422,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-29,140.35000610351562,74.9000015258789,7.67139634029402,8.029980276230608
2023-06-30,139.5500030517578,74.9000015258789,7.67139634029402,8.029980276230608
2023-07-03,139.60000610351562,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-04,139.6999969482422,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-05,139.75,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-06,140.6999969482422,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-07,140.85000610351562,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-10,139.9499969482422,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-11,141.0,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-12,140.1999969482422,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-13,140.3000030517578,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-14,141.3000030517578,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-17,140.4499969482422,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-18,140.39999389648438,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-19,141.5,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-20,140.60000610351562,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-21,140.82000732421875,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-24,141.11000061035156,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-25,141.9499969482422,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-26,141.14999389648438,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-27,141.24000549316406,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-28,141.24000549316406,85.55999755859375,7.67139634029402,8.029980276230608
2023-07-31,140.64999389648438,85.55999755859375,7.67139634029402,8.029980276230608
2023-08-01,142.3000030517578,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-02,141.6999969482422,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-03,141.75,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-04,141.89999389648438,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-07,142.0,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-08,142.1999969482422,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-09,142.35000610351562,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-10,142.5,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-11,142.60000610351562,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-14,141.74000549316406,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-15,142.8000030517578,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-16,143.8000030517578,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-17,143.10000610351562,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-18,143.1999969482422,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-21,143.3000030517578,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-22,144.3000030517578,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-23,143.5500030517578,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-24,144.4499969482422,86.86000061035156,7.67139634029402,8.029980276230608
2023-08-25,143.89999389648438,86.86000061035156,7.67139634029402,8.029980276230608
