Date,fx_kes_usd,fuel_price_usd,inflation_rate,interest_rate,fx_pct_change,fuel_pct_change,inflation_pct_change,interest_pct_change,fx_roll_7,fuel_roll_7,inflation_roll_7,interest_roll_7,fx_roll_30,fuel_roll_30,inflation_roll_30,interest_roll_30,fx_kes_usd_zscore,fuel_price_usd_zscore,inflation_rate_zscore,interest_rate_zscore
2021-05-10,105.6999969482422,69.62999725341797,6.10793603659176,5.53443246717246,-0.04728420970004921,0.0,0.0,0.0,106.48428453717914,69.28999764578683,6.10793603659176,5.53443246717246,107.10600001017252,67.47866617838541,6.10793603659176,5.53443246717246,0.5226553961407199,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-11,105.5,69.62999725341797,6.10793603659176,5.53443246717246,-0.1892118770260076,0.0,0.0,0.0,106.29142761230469,69.62999725341797,6.10793603659176,5.53443246717246,106.99933344523112,67.68166605631511,6.10793603659176,5.53443246717246,0.5131007699305015,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-12,106.0500030517578,69.62999725341797,6.10793603659176,5.53443246717246,0.5213299068794308,0.0,0.0,0.0,106.10714285714286,69.62999725341797,6.10793603659176,5.53443246717246,106.91766688028972,67.8846659342448,6.10793603659176,5.53443246717246,0.539376538737039,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-13,106.0500030517578,69.62999725341797,6.10793603659176,5.53443246717246,0.0,0.0,0.0,0.0,105.88571493966239,69.62999725341797,6.10793603659176,5.53443246717246,106.81100031534831,67.9639991760254,6.10793603659176,5.53443246717246,0.539376538737039,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-14,107.0999984741211,69.62999725341797,6.10793603659176,5.53443246717246,0.9900946649203268,0.0,0.0,0.0,106.00714329310826,69.62999725341797,6.10793603659176,5.53443246717246,106.78433354695638,68.04333241780598,6.10793603659176,5.53443246717246,0.589538873069122,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-17,106.1500015258789,69.62999725341797,6.10793603659176,5.53443246717246,-0.8870186384472567,0.0,0.0,0.0,106.04285757882255,69.62999725341797,6.10793603659176,5.53443246717246,106.72600021362305,68.12266565958659,6.10793603659176,5.53443246717246,0.5441538518421485,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-18,106.3000030517578,69.62999725341797,6.10793603659176,5.53443246717246,0.1413109031772608,0.0,0.0,0.0,106.12142944335938,69.62999725341797,6.10793603659176,5.53443246717246,106.67666702270508,68.20199890136719,6.10793603659176,5.53443246717246,0.5513200037426242,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-19,106.5500030517578,69.62999725341797,6.10793603659176,5.53443246717246,0.23518343633375238,0.0,0.0,0.0,106.24285888671875,69.62999725341797,6.10793603659176,5.53443246717246,106.64133377075196,68.2813321431478,6.10793603659176,5.53443246717246,0.5632634687482095,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-20,106.9499969482422,69.62999725341797,6.10793603659176,5.53443246717246,0.37540486628619973,0.0,0.0,0.0,106.4500013078962,69.62999725341797,6.10793603659176,5.53443246717246,106.63133366902669,68.36066538492838,6.10793603659176,5.53443246717246,0.5823727211686462,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-21,108.1500015258789,69.62999725341797,6.10793603659176,5.53443246717246,1.1220239475251637,0.0,0.0,0.0,106.75000108991351,69.62999725341797,6.10793603659176,5.53443246717246,106.66966705322265,68.43999862670898,6.10793603659176,5.53443246717246,0.6397015718868306,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-24,107.2300033569336,69.62999725341797,6.10793603659176,5.53443246717246,-0.8506686601619462,0.0,0.0,0.0,106.91857256208148,69.62999725341797,6.10793603659176,5.53443246717246,106.70066706339519,68.51933186848959,6.10793603659176,5.53443246717246,0.5957497081428271,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-25,107.0,69.62999725341797,6.10793603659176,5.53443246717246,-0.2144953368769298,0.0,0.0,0.0,106.90428706577846,69.62999725341797,6.10793603659176,5.53443246717246,106.72900034586588,68.59866511027018,6.10793603659176,5.53443246717246,0.5847615599640131,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-26,107.5999984741211,69.62999725341797,6.10793603659176,5.53443246717246,0.5607462374963568,0.0,0.0,0.0,107.11142948695591,69.62999725341797,6.10793603659176,5.53443246717246,106.7856669108073,68.67799835205078,6.10793603659176,5.53443246717246,0.6134258030802925,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-27,106.5500030517578,69.62999725341797,6.10793603659176,5.53443246717246,-0.9758321907558654,0.0,0.0,0.0,107.1471437726702,69.62999725341797,6.10793603659176,5.53443246717246,106.81066691080729,68.75733159383138,6.10793603659176,5.53443246717246,0.5632634687482095,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-28,106.5,69.62999725341797,6.10793603659176,5.53443246717246,-0.04692918848018257,0.0,0.0,0.0,107.14000047956195,69.62999725341797,6.10793603659176,5.53443246717246,106.82566680908204,68.83666483561198,6.10793603659176,5.53443246717246,0.5608746299528425,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-05-31,106.6500015258789,69.62999725341797,6.10793603659176,5.53443246717246,0.14084650317267577,0.0,0.0,0.0,107.0971439906529,69.62999725341797,6.10793603659176,5.53443246717246,106.82733357747396,68.91599807739257,6.10793603659176,5.53443246717246,0.5680407818533191,-0.3682327044746788,-0.545823538968727,-1.0020795764129597
2021-06-01,106.70999908447266,75.12999725341797,6.10793603659176,5.53443246717246,0.056256500455087455,7.898894466393247,0.0,0.0,106.8914293561663,70.41571153913226,6.10793603659176,5.53443246717246,106.81933364868163,69.17866465250651,6.10793603659176,5.53443246717246,0.570907096819259,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-02,106.6999969482422,75.12999725341797,6.10793603659176,5.53443246717246,-0.009373194936057594,0.0,0.0,0.0,106.81571415492466,71.20142582484654,6.10793603659176,5.53443246717246,106.77600021362305,69.44133122762044,6.10793603659176,5.53443246717246,0.570429256163061,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-03,106.75,75.12999725341797,6.10793603659176,5.53443246717246,0.04686321760820622,0.0,0.0,0.0,106.77999986921039,71.98714011056083,6.10793603659176,5.53443246717246,106.75266698201497,69.70399780273438,6.10793603659176,5.53443246717246,0.5728180949584278,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-04,106.8000030517578,75.12999725341797,6.10793603659176,5.53443246717246,0.04684126628364815,0.0,0.0,0.0,106.66571480887276,72.77285439627511,6.10793603659176,5.53443246717246,106.7293337504069,69.9666643778483,6.10793603659176,5.53443246717246,0.5752069337537948,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-07,106.8499984741211,75.12999725341797,6.10793603659176,5.53443246717246,0.04681219188642505,0.0,0.0,0.0,106.7085712977818,73.5585686819894,6.10793603659176,5.53443246717246,106.70600026448568,70.22933095296224,6.10793603659176,5.53443246717246,0.5775954080635367,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-08,106.9000015258789,75.12999725341797,6.10793603659176,5.53443246717246,0.04679742861195546,0.0,0.0,0.0,106.76571437290737,74.34428296770368,6.10793603659176,5.53443246717246,106.69933369954427,70.49199752807617,6.10793603659176,5.53443246717246,0.5799842468589043,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-09,107.8499984741211,75.12999725341797,6.10793603659176,5.53443246717246,0.8886781428269819,0.0,0.0,0.0,106.93714250837054,75.12999725341797,6.10793603659176,5.53443246717246,106.70266698201497,70.75466410319011,6.10793603659176,5.53443246717246,0.6253692680858778,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-10,106.9000015258789,75.12999725341797,6.10793603659176,5.53443246717246,-0.8808502194556311,0.0,0.0,0.0,106.96428571428571,75.12999725341797,6.10793603659176,5.53443246717246,106.70600026448568,71.01733067830403,6.10793603659176,5.53443246717246,0.5799842468589043,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-11,107.8000030517578,75.12999725341797,6.10793603659176,5.53443246717246,0.8419097409096077,0.0,0.0,0.0,107.12142944335936,75.12999725341797,6.10793603659176,5.53443246717246,106.73766708374023,71.27999725341797,6.10793603659176,5.53443246717246,0.6229807937761359,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-14,106.8000030517578,75.12999725341797,6.10793603659176,5.53443246717246,-0.9276437585255648,0.0,0.0,0.0,107.12857273646762,75.12999725341797,6.10793603659176,5.53443246717246,106.7196673075358,71.4633305867513,6.10793603659176,5.53443246717246,0.5752069337537948,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-15,106.75,75.12999725341797,6.10793603659176,5.53443246717246,-0.04681933551403672,0.0,0.0,0.0,107.12142944335938,75.12999725341797,6.10793603659176,5.53443246717246,106.6913340250651,71.64666392008463,6.10793603659176,5.53443246717246,0.5728180949584278,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-16,106.8000030517578,75.12999725341797,6.10793603659176,5.53443246717246,0.04684126628364815,0.0,0.0,0.0,107.11428724016461,75.12999725341797,6.10793603659176,5.53443246717246,106.7096674601237,71.82999725341797,6.10793603659176,5.53443246717246,0.5752069337537948,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-17,106.8499984741211,75.12999725341797,6.10793603659176,5.53443246717246,0.04681219188642505,0.0,0.0,0.0,107.10714394705636,75.12999725341797,6.10793603659176,5.53443246717246,106.7413340250651,72.01333058675131,6.10793603659176,5.53443246717246,0.5775954080635367,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-18,106.8000030517578,75.12999725341797,6.10793603659176,5.53443246717246,-0.046790288326870044,0.0,0.0,0.0,106.95714460100446,75.12999725341797,6.10793603659176,5.53443246717246,106.77633412679036,72.19666392008463,6.10793603659176,5.53443246717246,0.5752069337537948,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-21,106.8000030517578,75.12999725341797,6.10793603659176,5.53443246717246,0.0,0.0,0.0,0.0,106.94285910470145,75.12999725341797,6.10793603659176,5.53443246717246,106.81300099690755,72.37999725341797,6.10793603659176,5.53443246717246,0.5752069337537948,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-22,106.8000030517578,75.12999725341797,6.10793603659176,5.53443246717246,0.0,0.0,0.0,0.0,106.8000019618443,75.12999725341797,6.10793603659176,5.53443246717246,106.85633443196615,72.5633305867513,6.10793603659176,5.53443246717246,0.5752069337537948,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-23,107.6500015258789,75.12999725341797,6.10793603659176,5.53443246717246,0.7958786983453425,0.0,0.0,0.0,106.92143031529018,75.12999725341797,6.10793603659176,5.53443246717246,106.90966771443685,72.74666392008463,6.10793603659176,5.53443246717246,0.6158146418756602,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-24,106.6999969482422,75.12999725341797,6.10793603659176,5.53443246717246,-0.8824937892902174,0.0,0.0,0.0,106.91428702218192,75.12999725341797,6.10793603659176,5.53443246717246,106.931334177653,72.92999725341797,6.10793603659176,5.53443246717246,0.570429256163061,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-25,106.75,75.12999725341797,6.10793603659176,5.53443246717246,0.04686321760820622,0.0,0.0,0.0,106.90714372907367,75.12999725341797,6.10793603659176,5.53443246717246,106.91966756184895,73.1133305867513,6.10793603659176,5.53443246717246,0.5728180949584278,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-28,106.8000030517578,75.12999725341797,6.10793603659176,5.53443246717246,0.04684126628364815,0.0,0.0,0.0,106.9000015258789,75.12999725341797,6.10793603659176,5.53443246717246,106.94133427937825,73.29666392008464,6.10793603659176,5.53443246717246,0.5752069337537948,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-29,107.6500015258789,75.12999725341797,6.10793603659176,5.53443246717246,0.7958786983453425,0.0,0.0,0.0,107.02142987932477,75.12999725341797,6.10793603659176,5.53443246717246,106.98633422851563,73.47999725341796,6.10793603659176,5.53443246717246,0.6158146418756602,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-06-30,106.8499984741211,75.12999725341797,6.10793603659176,5.53443246717246,-0.7431519186420932,0.0,0.0,0.0,107.02857208251953,75.12999725341797,6.10793603659176,5.53443246717246,106.99633407592773,73.6633305867513,6.10793603659176,5.53443246717246,0.5775954080635367,-0.13600581491178534,-0.545823538968727,-1.0020795764129597
2021-07-01,106.9499969482422,76.33000183105469,6.10793603659176,5.53443246717246,0.09358771693883661,1.5972376168057467,0.0,0.0,107.0499997820173,75.30142647879464,6.10793603659176,5.53443246717246,106.99633407592773,73.88666407267253,6.10793603659176,5.53443246717246,0.5823727211686462,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-02,107.75,76.33000183105469,6.10793603659176,5.53443246717246,0.7480159650167684,0.0,0.0,0.0,107.06428527832031,75.47285570417132,6.10793603659176,5.53443246717246,106.98300069173177,74.10999755859375,6.10793603659176,5.53443246717246,0.6205919549807689,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-05,106.9499969482422,76.33000183105469,6.10793603659176,5.53443246717246,-0.742462229009555,0.0,0.0,0.0,107.0999995640346,75.644284929548,6.10793603659176,5.53443246717246,106.97366714477539,74.33333104451498,6.10793603659176,5.53443246717246,0.5823727211686462,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-06,106.9499969482422,76.33000183105469,6.10793603659176,5.53443246717246,0.0,0.0,0.0,0.0,107.12857055664062,75.81571415492466,6.10793603659176,5.53443246717246,106.97200037638346,74.5566645304362,6.10793603659176,5.53443246717246,0.5823727211686462,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-07,107.8499984741211,76.33000183105469,6.10793603659176,5.53443246717246,0.8415161772416413,0.0,0.0,0.0,107.27856990269252,75.98714338030133,6.10793603659176,5.53443246717246,106.9803337097168,74.77999801635742,6.10793603659176,5.53443246717246,0.6253692680858778,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-08,106.9499969482422,76.33000183105469,6.10793603659176,5.53443246717246,-0.8344937771091909,0.0,0.0,0.0,107.17856924874442,76.15857260567802,6.10793603659176,5.53443246717246,106.99366683959961,75.00333150227864,6.10793603659176,5.53443246717246,0.5823727211686462,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-09,106.9000015258789,76.33000183105469,6.10793603659176,5.53443246717246,-0.04674653930798467,0.0,0.0,0.0,107.18571254185268,76.33000183105469,6.10793603659176,5.53443246717246,107.00700022379557,75.22666498819987,6.10793603659176,5.53443246717246,0.5799842468589043,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-12,106.7699966430664,76.33000183105469,6.10793603659176,5.53443246717246,-0.12161354626456511,0.0,0.0,0.0,107.15999821254185,76.33000183105469,6.10793603659176,5.53443246717246,107.01100006103516,75.44999847412109,6.10793603659176,5.53443246717246,0.573773411785199,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-13,106.9499969482422,76.33000183105469,6.10793603659176,5.53443246717246,0.168586972778062,0.0,0.0,0.0,107.04571206229073,76.33000183105469,6.10793603659176,5.53443246717246,107.01899998982748,75.48999862670898,6.10793603659176,5.53443246717246,0.5823727211686462,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-14,106.9499969482422,76.33000183105469,6.10793603659176,5.53443246717246,0.0,0.0,0.0,0.0,107.04571206229073,76.33000183105469,6.10793603659176,5.53443246717246,107.0273333231608,75.52999877929688,6.10793603659176,5.53443246717246,0.5823727211686462,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
2021-07-15,107.0500030517578,76.33000183105469,6.10793603659176,5.53443246717246,0.09350734583377651,0.0,0.0,0.0,107.05999864850726,76.33000183105469,6.10793603659176,5.53443246717246,107.03733342488607,75.56999893188477,6.10793603659176,5.53443246717246,0.58715039875938,-0.08533793663436552,-0.545823538968727,-1.0020795764129597
